recharge_mm_day,recharge_m3d,pumping_m3d,groundwater_to_stream_m3d,groundwater_discharge_m3d,stream_loss_to_groundwater_m3d,saturation_excess_m3d,landlab_saturation_excess_m3d,landlab_surface_flux_integration_error_m3d,total_streamflow_m3d,Q_m3d,storage_m3,storage_change_m3,mass_balance_streamflow_m3d,mass_balance_error_m3d,mass_balance_error_pct,streamflow_availability_roundoff_m3d,substeps,pumping_chunks,unavailable_stream_loss_m3d,stream_limiter_substeps,stream_limiter_max_iterations_used,stream_limiter_max_dry_reaches,stream_limiter_numerical_clip_m3,date,initial_storage_m3,scheduled_pumping_m3d
0.0,0.0,0.0,-6.103835794847535e-09,0.0,6.103835794847535e-09,6.134682589371369e-09,6.126134379096178e-09,-8.548210275191435e-12,3.0846794523834056e-11,3.0846794523834056e-11,6522.536167935805,-4.782577889272943e-08,4.782577889272943e-08,4.77949320982056e-08,4.77949320982056e-06,8.54821396642719e-12,243,1,41732.6566063958,243,2,38,5.261719762384457e-09,2008-11-09,6522.536169929949,0.0
0.0,0.0,0.0,-6.025062200835842e-09,0.0,6.025062200835842e-09,6.0432255014509664e-09,6.0369653961043866e-09,-6.260105346579877e-12,1.8163300615124174e-11,1.8163300615124174e-11,6522.536167887175,-4.86297722090967e-08,4.86297722090967e-08,4.8611608908481574e-08,4.861160890848157e-06,6.2601336417390425e-12,243,1,41730.48265278733,243,2,38,5.206786479297436e-09,2008-11-10,6522.536169929949,0.0
0.0,0.0,0.0,-5.993953994438712e-09,0.0,5.993953994438712e-09,6.019486111686906e-09,6.013872409751251e-09,-5.61370193565504e-12,2.553211724819399e-11,2.553211724819399e-11,6522.536167837927,-4.924822860630229e-08,4.924822860630229e-08,4.92226964890541e-08,4.92226964890541e-06,5.613679232971217e-12,243,1,41728.3514666711,243,2,38,5.171509553243748e-09,2008-11-11,6522.536169929949,0.0
0.0,0.0,0.0,-5.929917417480746e-09,0.0,5.929917417480746e-09,5.9601172428594405e-09,5.953842698248023e-09,-6.27454461141795e-12,3.0199825378694664e-11,3.0199825378694664e-11,6522.536167788099,-4.9827576731331646e-08,4.9827576731331646e-08,4.979737690595295e-08,4.979737690595295e-06,6.274511849739281e-12,243,1,41726.261727396886,243,2,38,5.13301039192251e-09,2008-11-12,6522.536169929949,0.0
0.0,0.0,0.0,-5.943517086912792e-09,0.0,5.943517086912792e-09,5.957342756006902e-09,5.945821781180151e-09,-1.1520974826751444e-11,1.3825669094110422e-11,1.3825669094110422e-11,6522.5361677376,-5.049878382124007e-08,5.049878382124007e-08,5.0484958152145955e-08,5.0484958152145956e-06,1.1521019499604372e-11,243,1,41724.2121739655,243,2,38,5.1092597963428225e-09,2008-11-13,6522.536169929949,0.0
0.0,0.0,0.0,-5.880491961673647e-09,0.0,5.880491961673647e-09,5.911179929125179e-09,5.90261554588977e-09,-8.564383235409319e-12,3.0687967451532825e-11,3.0687967451532825e-11,6522.53616768684,-5.076071829535067e-08,5.076071829535067e-08,5.073003032789914e-08,5.0730030327899145e-06,8.564310036743312e-12,243,1,41722.20160057382,243,2,38,5.105290311710589e-09,2008-11-14,6522.536169929949,0.0
0.0,0.0,0.0,-5.847714404122895e-09,0.0,5.847714404122895e-09,5.858351295750003e-09,5.845409713565855e-09,-1.2941582184147832e-11,1.0636891627107869e-11,1.0636891627107869e-11,6522.536167635516,-5.1323695515748113e-08,5.1323695515748113e-08,5.1313058624121003e-08,5.1313058624121e-06,1.2941553488506656e-11,243,1,41720.22885171853,243,2,38,5.049378767093838e-09,2008-11-15,6522.536169929949,0.0
0.0,0.0,0.0,-5.800511816608225e-09,0.0,5.800511816608225e-09,5.830064268552758e-09,5.822597916489648e-09,-7.466352063109475e-12,2.9552451944532575e-11,2.9552451944532575e-11,6522.536167583613,-5.190304364077747e-08,5.190304364077747e-08,5.187349118883294e-08,5.1873491188832935e-06,7.466331028546225e-12,243,1,41718.29281806166,243,2,38,5.028691049918828e-09,2008-11-16,6522.536169929949,0.0
0.0,0.0,0.0,-5.714902147216719e-09,0.0,5.714902147216719e-09,5.744349644231676e-09,5.730934337321346e-09,-1.3415306910329592e-11,2.9447497014956817e-11,2.9447497014956817e-11,6522.536167531288,-5.232504918240011e-08,5.232504918240011e-08,5.229560168538515e-08,5.229560168538515e-06,1.3415268447520498e-11,243,1,41716.39243293766,243,2,38,4.970101816638977e-09,2008-11-17,6522.536169929949,0.0
0.0,0.0,0.0,-5.673495597613822e-09,0.0,5.673495597613822e-09,5.687692482044344e-09,5.674003178358143e-09,-1.368930368620091e-11,1.4196884430521938e-11,1.4196884430521938e-11,6522.536167478578,-5.2709765441250056e-08,5.2709765441250056e-08,5.269556855681953e-08,5.269556855681953e-06,1.3689278227950293e-11,243,1,41714.52666939675,243,2,38,4.906914585490708e-09,2008-11-18,6522.536169929949,0.0
0.0,0.0,0.0,-5.623114888270945e-09,0.0,5.623114888270945e-09,5.64362498666544e-09,5.630335725581586e-09,-1.3289261083854006e-11,2.051009839449514e-11,2.051009839449514e-11,6522.536167425425,-5.315268936101347e-08,5.315268936101347e-08,5.3132179262618975e-08,5.313217926261898e-06,1.3289264503504786e-11,243,1,41712.69453769204,243,2,38,4.930661152962303e-09,2008-11-19,6522.536169929949,0.0
0.0,0.0,0.0,-5.6282081031561616e-09,0.0,5.6282081031561616e-09,5.654413572332537e-09,5.643341391047725e-09,-1.107218128481274e-11,2.6205469176376188e-11,2.6205469176376188e-11,6522.536167372082,-5.334368324838579e-08,5.334368324838579e-08,5.331747777920941e-08,5.331747777920941e-06,1.1072118488487477e-11,243,1,41710.89508313233,243,2,38,4.867497864175309e-09,2008-11-20,6522.536169929949,0.0
0.0,0.0,0.0,-5.536494341516719e-09,0.0,5.536494341516719e-09,5.574439574208323e-09,5.568371525843319e-09,-6.068048365003445e-12,3.794523269160378e-11,3.794523269160378e-11,6522.536167318169,-5.391302693169564e-08,5.391302693169564e-08,5.3875081699004034e-08,5.387508169900404e-06,6.068069815867433e-12,243,1,41709.12738423438,243,2,38,4.827483029847353e-09,2008-11-21,6522.536169929949,0.0
0.0,0.0,0.0,-5.530124348252299e-09,0.0,5.530124348252299e-09,5.55999578905541e-09,5.546212241336505e-09,-1.378354771890452e-11,2.9871440803110174e-11,2.9871440803110174e-11,6522.53616726413,-5.4038537200540304e-08,5.4038537200540304e-08,5.4008665759737196e-08,5.400866575973719e-06,1.3783621475806757e-11,243,1,41707.39055111757,243,2,38,4.8339401590376335e-09,2008-11-22,6522.536169929949,0.0
0.0,0.0,0.0,-5.530219926257445e-09,0.0,5.530219926257445e-09,5.553020736029816e-09,5.5462530652048544e-09,-6.767670824961835e-12,2.2800809772370743e-11,2.2800809772370743e-11,6522.536167209727,-5.440324457595125e-08,5.440324457595125e-08,5.4380443766178875e-08,5.438044376617887e-06,6.767638736965897e-12,243,1,41705.6837240962,243,2,38,4.761800592850815e-09,2008-11-23,6522.536169929949,0.0
0.0,0.0,0.0,-5.468424975590535e-09,0.0,5.468424975590535e-09,5.493885364418592e-09,5.487248847980336e-09,-6.6365164382563355e-12,2.546038882805672e-11,2.546038882805672e-11,6522.536167154978,-5.474885256262496e-08,5.474885256262496e-08,5.4723392173796906e-08,5.4723392173796905e-06,6.6365419209718306e-12,243,1,41704.00607242869,243,2,38,4.729542934349492e-09,2008-11-24,6522.536169929949,0.0
0.0,0.0,0.0,-5.454721388659968e-09,0.0,5.454721388659968e-09,5.474449886186518e-09,5.462566553605377e-09,-1.1883332581140909e-11,1.9728497526550192e-11,1.9728497526550192e-11,6522.536167100067,-5.491074261954054e-08,5.491074261954054e-08,5.4891014122013994e-08,5.489101412201399e-06,1.1883407154360359e-11,243,1,41702.35679319264,243,2,38,4.698961698192148e-09,2008-11-25,6522.536169929949,0.0
0.0,0.0,0.0,-5.394972746184312e-09,0.0,5.394972746184312e-09,5.426654974850127e-09,5.423809756315596e-09,-2.8452185345313116e-12,3.1682228665815253e-11,3.1682228665815253e-11,6522.5361670448365,-5.523088475456461e-08,5.523088475456461e-08,5.51992025258988e-08,5.519920252589879e-06,2.8452916707371494e-12,243,1,41700.735110261296,243,2,38,4.68456689799081e-09,2008-11-26,6522.536169929949,0.0
0.0,0.0,0.0,-5.308604852607328e-09,0.0,5.308604852607328e-09,5.3424856695373e-09,5.33426607789448e-09,-8.2195916428194e-12,3.3880816929971823e-11,3.3880816929971823e-11,6522.536166989349,-5.548736226046458e-08,5.548736226046458e-08,5.5453481443534607e-08,5.54534814435346e-06,8.21963169837531e-12,243,1,41699.14027335825,243,2,38,4.597545744226236e-09,2008-11-27,6522.536169929949,0.0
0.0,0.0,0.0,-5.31373083837057e-09,0.0,5.31373083837057e-09,5.343049158643682e-09,5.331176487778871e-09,-1.1872670864810697e-11,2.9318320273111536e-11,2.9318320273111536e-11,6522.536166933618,-5.5731106840539724e-08,5.5731106840539724e-08,5.570178852026661e-08,5.570178852026661e-06,1.1872703638413512e-11,243,1,41697.571557175914,243,2,38,4.575572306453388e-09,2008-11-28,6522.536169929949,0.0
0.0,0.0,0.0,-5.258107261635293e-09,0.0,5.258107261635293e-09,5.2887408108720735e-09,5.284375239365755e-09,-4.365571506318199e-12,3.063354923678083e-11,3.063354923678083e-11,6522.536166877722,-5.5895725381560624e-08,5.5895725381560624e-08,5.586509183232384e-08,5.586509183232384e-06,4.365625533292461e-12,243,1,41696.02826054336,243,2,38,4.539885117687183e-09,2008-11-29,6522.536169929949,0.0
0.0,0.0,0.0,-5.237771509808246e-09,0.0,5.237771509808246e-09,5.262019472930259e-09,5.2517088609490964e-09,-1.031061198116226e-11,2.424796312201257e-11,2.424796312201257e-11,6522.536166821714,-5.600850272458047e-08,5.600850272458047e-08,5.5984254761458454e-08,5.598425476145846e-06,1.0310566790446822e-11,243,1,41694.50970563353,243,2,38,4.5379721103839705e-09,2008-11-30,6522.536169929949,0.0
0.0,0.0,0.0,-5.179732084383253e-09,0.0,5.179732084383253e-09,5.205619294051553e-09,5.198893843456233e-09,-6.725450595320061e-12,2.5887209668299523e-11,2.5887209668299523e-11,6522.536166765505,-5.620859155897051e-08,5.620859155897051e-08,5.618270434930221e-08,5.618270434930221e-06,6.725455361994475e-12,243,1,41693.0152372029,243,2,38,4.450238673067415e-09,2008-12-01,6522.536169929949,0.0
0.0,0.0,0.0,-5.111642246985329e-09,0.0,5.111642246985329e-09,5.147296975237646e-09,5.140951991431627e-09,-6.344983806018943e-12,3.565472825231653e-11,3.565472825231653e-11,6522.536166709145,-5.636047717416659e-08,5.636047717416659e-08,5.6324822445914274e-08,5.6324822445914275e-06,6.3450101463861524e-12,243,1,41691.54422185621,243,2,38,4.415158745721682e-09,2008-12-02,6522.536169929949,0.0
0.0,0.0,0.0,-5.04329582983647e-09,0.0,5.04329582983647e-09,5.085020269085235e-09,5.076732131407031e-09,-8.288137678204281e-12,4.1724439248764814e-11,4.1724439248764814e-11,6522.536166652538,-5.6606950238347054e-08,5.6606950238347054e-08,5.656522579909829e-08,5.656522579909828e-06,8.288185835531307e-12,243,1,41690.09604733283,243,2,38,4.3824614435559915e-09,2008-12-03,6522.536169929949,0.0
0.0,0.0,0.0,-5.010787466484985e-09,0.0,5.010787466484985e-09,5.048122231678149e-09,5.03841868648234e-09,-9.703545195809006e-12,3.733476519316334e-11,3.733476519316334e-11,6522.536166595937,-5.660058377543464e-08,5.660058377543464e-08,5.656324901024148e-08,5.656324901024148e-06,9.703572859390006e-12,243,1,41688.67012181168,243,2,38,4.354177204299154e-09,2008-12-04,6522.536169929949,0.0
0.0,0.0,0.0,-5.009439209611001e-09,0.0,5.009439209611001e-09,5.046575223908762e-09,5.0411042985453835e-09,-5.470925363378652e-12,3.713601429776081e-11,3.713601429776081e-11,6522.536166539243,-5.6694261729717255e-08,5.6694261729717255e-08,5.665712571541949e-08,5.665712571541949e-06,5.470871434112294e-12,243,1,41687.26587323201,243,2,38,4.297458738771771e-09,2008-12-05,6522.536169929949,0.0
0.0,0.0,0.0,-4.979569640580373e-09,0.0,4.979569640580373e-09,4.998247525682263e-09,4.985875224905952e-09,-1.2372300776310596e-11,1.867788510188964e-11,1.867788510188964e-11,6522.536166482552,-5.669062375091016e-08,5.669062375091016e-08,5.667194586580827e-08,5.667194586580827e-06,1.2372361884156258e-11,243,1,41685.88274862906,243,2,38,4.303675520154617e-09,2008-12-06,6522.536169929949,0.0
0.0,0.0,0.0,-4.971888286763471e-09,0.0,4.971888286763471e-09,5.003976049604305e-09,4.996864654516363e-09,-7.111395087942223e-12,3.208776284083403e-11,3.208776284083403e-11,6522.536166425749,-5.6803401093930006e-08,5.6803401093930006e-08,5.6771313331089175e-08,5.677131333108918e-06,7.111455090295042e-12,243,1,41684.520213483345,243,2,38,4.278127436060368e-09,2008-12-07,6522.536169929949,0.0
0.0,0.0,0.0,-4.8964929621228385e-09,0.0,4.8964929621228385e-09,4.923680188745062e-09,4.91197698391193e-09,-1.1703204833132006e-11,2.718722662222311e-11,2.718722662222311e-11,6522.53616636903,-5.6718818086665124e-08,5.6718818086665124e-08,5.66916308600429e-08,5.66916308600429e-06,1.1703181025707138e-11,243,1,41683.177751082476,243,2,38,4.256292956539442e-09,2008-12-08,6522.536169929949,0.0
0.0,0.0,0.0,-4.8638988175899334e-09,0.0,4.8638988175899334e-09,4.901330957095726e-09,4.89321866553426e-09,-8.112291561465897e-12,3.743213950579216e-11,3.743213950579216e-11,6522.536166312242,-5.6787939683999866e-08,5.6787939683999866e-08,5.6750507544494075e-08,5.675050754449408e-06,8.112340948710672e-12,243,1,41681.85486189753,243,2,38,4.213490023268335e-09,2008-12-09,6522.536169929949,0.0
0.0,0.0,0.0,-4.831977213476651e-09,0.0,4.831977213476651e-09,4.87703162490205e-09,4.871940796999697e-09,-5.090827902353725e-12,4.505441142540002e-11,4.505441142540002e-11,6522.536166255322,-5.691981641575694e-08,5.691981641575694e-08,5.687476200433154e-08,5.687476200433154e-06,5.090760301286153e-12,243,1,41680.55106297393,243,2,38,4.178210400218693e-09,2008-12-10,6522.536169929949,0.0
0.0,0.0,0.0,-4.75674432170157e-09,0.0,4.75674432170157e-09,4.7895509498623656e-09,4.781457729220534e-09,-8.09322064183135e-12,3.280662816079531e-11,3.280662816079531e-11,6522.536166198591,-5.6731551012489945e-08,5.6731551012489945e-08,5.669874438432915e-08,5.6698744384329155e-06,8.093183758699614e-12,243,1,41679.265887334885,243,2,38,4.125319427912572e-09,2008-12-11,6522.536169929949,0.0
0.0,0.0,0.0,-4.719410830260036e-09,0.0,4.719410830260036e-09,4.749999826607421e-09,4.741355925113318e-09,-8.643901494103342e-12,3.0588996347384376e-11,3.0588996347384376e-11,6522.536166141692,-5.6898898037616163e-08,5.6898898037616163e-08,5.686830904126878e-08,5.686830904126878e-06,8.64385982715745e-12,243,1,41677.99888339891,243,2,38,4.101463068118425e-09,2008-12-12,6522.536169929949,0.0
0.0,0.0,0.0,-4.680492930893548e-09,0.0,4.680492930893548e-09,4.711988287231572e-09,4.7063779775023556e-09,-5.610309729216512e-12,3.14953563380248e-11,3.14953563380248e-11,6522.536166085198,-5.649417289532721e-08,5.649417289532721e-08,5.646267753898919e-08,5.646267753898919e-06,5.610322340526377e-12,243,1,41676.749614412234,243,2,38,4.051743071359229e-09,2008-12-13,6522.536169929949,0.0
0.0,0.0,0.0,-4.648758993150339e-09,0.0,4.648758993150339e-09,4.6944754440645265e-09,4.690074145120049e-09,-4.4012989444779434e-12,4.571645091418763e-11,4.571645091418763e-11,6522.53616602858,-5.661786417476833e-08,5.661786417476833e-08,5.657214772385414e-08,5.657214772385414e-06,4.401233658345207e-12,243,1,41675.5176578957,243,2,38,4.029418059565624e-09,2008-12-14,6522.536169929949,0.0
0.0,0.0,0.0,-4.656345071481606e-09,0.0,4.656345071481606e-09,4.669285833092184e-09,4.661027136879868e-09,-8.258696212315707e-12,1.294076161057786e-11,1.294076161057786e-11,6522.536165971971,-5.66087692277506e-08,5.66087692277506e-08,5.659582846614002e-08,5.659582846614002e-06,8.258663106846984e-12,243,1,41674.30260510665,243,2,38,3.976338101929817e-09,2008-12-15,6522.536169929949,0.0
0.0,0.0,0.0,-4.591961042232093e-09,0.0,4.591961042232093e-09,4.625636464459584e-09,4.617296632153572e-09,-8.3398323060119e-12,3.3675422227491174e-11,3.3675422227491174e-11,6522.536165915527,-5.64441506867297e-08,5.64441506867297e-08,5.641047526450221e-08,5.6410475264502206e-06,8.339838048904636e-12,243,1,41673.104060517326,243,2,38,3.956776417587696e-09,2008-12-16,6522.536169929949,0.0
0.0,0.0,0.0,-4.533032672398565e-09,0.0,4.533032672398565e-09,4.560471594585963e-09,4.555115539008666e-09,-5.356055577296767e-12,2.7438922187397854e-11,2.7438922187397854e-11,6522.536165859374,-5.615311238216236e-08,5.615311238216236e-08,5.612567345997496e-08,5.612567345997496e-06,5.356047253003733e-12,243,1,41671.92164130781,243,2,38,3.984039116572458e-09,2008-12-17,6522.536169929949,0.0
0.0,0.0,0.0,-4.5670879246961955e-09,0.0,4.5670879246961955e-09,4.602904008150584e-09,4.59585012963944e-09,-7.053878511144182e-12,3.5816083454388715e-11,3.5816083454388715e-11,6522.536165803258,-5.611582309938967e-08,5.611582309938967e-08,5.6080007015935286e-08,5.608000701593529e-06,7.053831954157604e-12,243,1,41670.75497687585,243,2,38,3.936162856747447e-09,2008-12-18,6522.536169929949,0.0
0.0,0.0,0.0,-4.523486882052237e-09,0.0,4.523486882052237e-09,4.548433667671625e-09,4.538511675698199e-09,-9.921991973426166e-12,2.494678561938782e-11,2.494678561938782e-11,6522.536165747266,-5.5992131819948554e-08,5.5992131819948554e-08,5.5967185034329164e-08,5.596718503432916e-06,9.921994256748496e-12,243,1,41669.60370836314,243,2,38,3.9369990436041515e-09,2008-12-19,6522.536169929949,0.0
0.0,0.0,0.0,-4.550756241999444e-09,0.0,4.550756241999444e-09,4.595790982961801e-09,4.58973559800723e-09,-6.055384954571132e-12,4.5034740962356964e-11,4.5034740962356964e-11,6522.536165691492,-5.577385309152305e-08,5.577385309152305e-08,5.5728818350560696e-08,5.572881835056069e-06,6.0553523911654706e-12,243,1,41668.46748819648,243,2,38,3.895338949903761e-09,2008-12-20,6522.536169929949,0.0
0.0,0.0,0.0,-4.508424808854399e-09,0.0,4.508424808854399e-09,4.528290919035724e-09,4.520894914364538e-09,-7.396004671185867e-12,1.9866110181325113e-11,1.9866110181325113e-11,6522.536165636042,-5.545007297769189e-08,5.545007297769189e-08,5.5430206867510565e-08,5.5430206867510565e-06,7.396010348757049e-12,243,1,41667.345979646656,243,2,38,3.907914212537623e-09,2008-12-21,6522.536169929949,0.0
0.0,0.0,0.0,-4.498493134990006e-09,0.0,4.498493134990006e-09,4.529780232728019e-09,4.523049245627895e-09,-6.7309871001240804e-12,3.128709773801232e-11,3.128709773801232e-11,6522.536165580732,-5.531001079361886e-08,5.531001079361886e-08,5.527872369588085e-08,5.527872369588085e-06,6.73104043317897e-12,243,1,41666.23885640245,243,2,38,3.8886488816990135e-09,2008-12-22,6522.536169929949,0.0
0.0,0.0,0.0,-4.4857124616062404e-09,0.0,4.4857124616062404e-09,4.511815801292453e-09,4.501325938024366e-09,-1.048986326808744e-11,2.6103339686213e-11,2.6103339686213e-11,6522.536165525578,-5.5153577704913914e-08,5.5153577704913914e-08,5.51274743652277e-08,5.51274743652277e-06,1.0489826359680762e-11,243,1,41665.14580216128,243,2,38,3.879333199128455e-09,2008-12-23,6522.536169929949,0.0
0.0,0.0,0.0,-4.471091456651529e-09,0.0,4.471091456651529e-09,4.504920258894272e-09,4.5004003616732555e-09,-4.5198972210162874e-12,3.3828802242742465e-11,3.3828802242742465e-11,6522.536165470763,-5.4815245675854385e-08,5.4815245675854385e-08,5.478141687361164e-08,5.478141687361164e-06,4.519861722296437e-12,243,1,41664.0665102353,243,2,38,3.8556871992157305e-09,2008-12-24,6522.536169929949,0.0
0.0,0.0,0.0,-4.4427308658930974e-09,0.0,4.4427308658930974e-09,4.46260914074705e-09,4.453312183599437e-09,-9.296957147612892e-12,1.98782748539525e-11,1.98782748539525e-11,6522.536165416168,-5.4595147958025336e-08,5.4595147958025336e-08,5.4575269683171387e-08,5.457526968317139e-06,9.29700456130776e-12,243,1,41663.00068317361,243,2,38,3.839664379964348e-09,2008-12-25,6522.536169929949,0.0
0.0,0.0,0.0,-4.430613933327282e-09,0.0,4.430613933327282e-09,4.456206221530953e-09,4.4457557119983644e-09,-1.045050953258846e-11,2.559228820367094e-11,2.559228820367094e-11,6522.5361653617965,-5.4371412261389196e-08,5.4371412261389196e-08,5.434581997318552e-08,5.434581997318552e-06,1.0450523868466268e-11,243,1,41661.948032399094,243,2,38,3.840069022683792e-09,2008-12-26,6522.536169929949,0.0
0.0,0.0,0.0,-4.4331414330483e-09,0.0,4.4331414330483e-09,4.4797384693918776e-09,4.465304233092674e-09,-1.4434236299203646e-11,4.6597036343577495e-11,4.6597036343577495e-11,6522.53616530782,-5.3976691560819745e-08,5.3976691560819745e-08,5.393009452447617e-08,5.393009452447617e-06,1.4434206153595695e-11,243,1,41660.90827786097,243,2,38,3.837410072208318e-09,2008-12-27,6522.536169929949,0.0
0.0,0.0,0.0,-4.4214508580536944e-09,0.0,4.4214508580536944e-09,4.449593951508443e-09,4.440500867729204e-09,-9.093083779239002e-12,2.8143093454748278e-11,2.8143093454748278e-11,6522.536165253885,-5.393485480453819e-08,5.393485480453819e-08,5.390671171108344e-08,5.3906711711083444e-06,9.093115207735405e-12,243,1,41659.881147701606,243,2,38,3.8187308736114756e-09,2008-12-28,6522.536169929949,0.0
0.0,0.0,0.0,-4.398003078989179e-09,0.0,4.398003078989179e-09,4.432810784914079e-09,4.417915232892934e-09,-1.4895552021144946e-11,3.480770592489984e-11,3.480770592489984e-11,6522.536165200472,-5.341280484572053e-08,5.341280484572053e-08,5.337799713979563e-08,5.337799713979562e-06,1.4895565649361312e-11,243,1,41658.866377937935,243,2,38,3.8345921288186085e-09,2008-12-29,6522.536169929949,0.0
0.0,0.0,0.0,-4.3302449429460065e-09,0.0,4.3302449429460065e-09,4.376497239897151e-09,4.364592739072699e-09,-1.1904500824452279e-11,4.625229695114487e-11,4.625229695114487e-11,6522.536165147218,-5.325455276761204e-08,5.325455276761204e-08,5.32083004706609e-08,5.32083004706609e-06,1.1904531083515104e-11,243,1,41657.8637126105,243,2,38,3.794662399985668e-09,2008-12-30,6522.536169929949,0.0
0.0,0.0,0.0,-4.353621166943962e-09,0.0,4.353621166943962e-09,4.387882411749209e-09,4.383274483672478e-09,-4.607928076730763e-12,3.4261244805246045e-11,3.4261244805246045e-11,6522.536165094345,-5.287256499286741e-08,5.287256499286741e-08,5.2838303748062164e-08,5.2838303748062165e-06,4.60794470961304e-12,243,1,41656.872904006465,243,2,38,3.753435515722906e-09,2008-12-31,6522.536169929949,0.0
0.0,0.0,0.0,-4.301405677280788e-09,0.0,4.301405677280788e-09,4.34427727323816e-09,4.334767521421886e-09,-9.509751816274204e-12,4.2871595957371654e-11,4.2871595957371654e-11,6522.536165041671,-5.267429514788091e-08,5.267429514788091e-08,5.263142355192354e-08,5.2631423551923545e-06,9.50967780606578e-12,243,1,41655.89371025329,243,2,38,3.759112122955527e-09,2009-01-01,6522.536169929949,0.0
0.0,0.0,0.0,-4.300147516712871e-09,0.0,4.300147516712871e-09,4.337953281631499e-09,4.3301400115736635e-09,-7.813270057835316e-12,3.7805764918627537e-11,3.7805764918627537e-11,6522.536164989502,-5.2168616093695164e-08,5.2168616093695164e-08,5.213081032877654e-08,5.213081032877654e-06,7.81327618830949e-12,243,1,41654.9258959292,243,2,38,3.74549596340177e-09,2009-01-02,6522.536169929949,0.0
0.0,0.0,0.0,-4.315782344970235e-09,0.0,4.315782344970235e-09,4.356996409302922e-09,4.351763637559054e-09,-5.2327717438680874e-12,4.1214064332686096e-11,4.1214064332686096e-11,6522.536164937479,-5.2023096941411495e-08,5.2023096941411495e-08,5.198188287707881e-08,5.198188287707881e-06,5.2327136143631176e-12,243,1,41653.969232091506,243,2,38,3.7220953347156804e-09,2009-01-03,6522.536169929949,0.0
0.0,0.0,0.0,-4.223368553588503e-09,0.0,4.223368553588503e-09,4.252431008652676e-09,4.238981582657507e-09,-1.3449425995169014e-11,2.9062455064173308e-11,2.9062455064173308e-11,6522.53616488584,-5.163929017726332e-08,5.163929017726332e-08,5.1610227722199144e-08,5.1610227722199146e-06,1.3449362011684254e-11,243,1,41653.02349603405,243,2,38,3.665676582895723e-09,2009-01-04,6522.536169929949,0.0
0.0,0.0,0.0,-4.2134919659223e-09,0.0,4.2134919659223e-09,4.243962817961255e-09,4.22985040893998e-09,-1.4112409021274366e-11,3.047085203895465e-11,3.047085203895465e-11,6522.536164834542,-5.12973201693967e-08,5.12973201693967e-08,5.126684931735774e-08,5.126684931735774e-06,1.4112393222148889e-11,243,1,41652.088471055955,243,2,38,3.6717858702000315e-09,2009-01-05,6522.536169929949,0.0
0.0,0.0,0.0,-4.216260344899964e-09,0.0,4.216260344899964e-09,4.24042170785753e-09,4.227359673263768e-09,-1.3062034593761698e-11,2.4161362957566037e-11,2.4161362957566037e-11,6522.536164783429,-5.111360223963857e-08,5.111360223963857e-08,5.1089440876681e-08,5.1089440876681005e-06,1.3062046167484309e-11,243,1,41651.163946243374,243,2,38,3.659298667976382e-09,2009-01-06,6522.536169929949,0.0
0.0,0.0,0.0,-4.175029497658798e-09,0.0,4.175029497658798e-09,4.1975284181164945e-09,4.179824420494588e-09,-1.7703997621906697e-11,2.2498920457696232e-11,2.2498920457696232e-11,6522.536164732889,-5.053971108281985e-08,5.053971108281985e-08,5.051721216236215e-08,5.051721216236215e-06,1.770397711393381e-11,243,1,41650.249716315295,243,2,38,3.6026727367543e-09,2009-01-07,6522.536169929949,0.0
0.0,0.0,0.0,-4.117781769806105e-09,0.0,4.117781769806105e-09,4.1557143077390845e-09,4.145969480557131e-09,-9.744827181953457e-12,3.7932537932979335e-11,3.7932537932979335e-11,6522.536164682504,-5.038509698351845e-08,5.038509698351845e-08,5.0347164445585474e-08,5.034716444558547e-06,9.74483020655116e-12,243,1,41649.345581275535,243,2,38,3.6174988624485306e-09,2009-01-08,6522.536169929949,0.0
0.0,0.0,0.0,-4.18122072102828e-09,0.0,4.18122072102828e-09,4.207608212236114e-09,4.198589201932551e-09,-9.01901030356326e-12,2.6387491207834785e-11,2.6387491207834785e-11,6522.536164632533,-4.997127689421177e-08,4.997127689421177e-08,4.994488940300393e-08,4.994488940300393e-06,9.018983625855216e-12,243,1,41648.45134519471,243,2,38,3.565429490081295e-09,2009-01-09,6522.536169929949,0.0
0.0,0.0,0.0,-4.107736198660349e-09,0.0,4.107736198660349e-09,4.15299450756613e-09,4.143764732219671e-09,-9.229775346459129e-12,4.5258308905780716e-11,4.5258308905780716e-11,6522.536164582787,-4.974572220817208e-08,4.974572220817208e-08,4.97004638992663e-08,4.97004638992663e-06,9.229770559472945e-12,243,1,41647.56681754279,243,2,38,3.563448394766056e-09,2009-01-10,6522.536169929949,0.0
0.0,0.0,0.0,-4.118046562659548e-09,0.0,4.118046562659548e-09,4.143166258174081e-09,4.1291693742019005e-09,-1.3996883972180353e-11,2.5119695514533087e-11,2.5119695514533087e-11,6522.536164533485,-4.9301888793706894e-08,4.9301888793706894e-08,4.927676909819236e-08,4.927676909819236e-06,1.3996870729036563e-11,243,1,41646.69181335833,243,2,38,3.5680139900562278e-09,2009-01-11,6522.536169929949,0.0
